dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.862482,7.172208,4.390469,0.797003,-0.548226,0.000000,1.340701
0.020000,4.866221,7.187590,4.406299,0.786038,-0.548226,-0.000000,1.323895
0.020000,4.870166,7.202695,4.421911,0.775074,-0.548226,0.000000,1.306730
0.020000,4.874312,7.217517,4.437302,0.764109,-0.548226,0.000000,1.289240
0.020000,4.878657,7.232055,4.452475,0.753145,-0.548226,0.000000,1.271458
0.020000,4.883194,7.246302,4.467428,0.742180,-0.548226,-0.000000,1.253420
0.020000,4.887919,7.260258,4.482162,0.731216,-0.548226,0.000000,1.235163
0.020000,4.892825,7.273918,4.496677,0.720251,-0.548226,-0.000000,1.216727
0.020000,4.897906,7.287280,4.510972,0.709287,-0.548226,0.000000,1.198150
0.020000,4.903152,7.300342,4.525048,0.698322,-0.548226,0.000000,1.179472
0.020000,4.908557,7.313101,4.538905,0.687358,-0.548226,-0.000000,1.160735
0.020000,4.914110,7.325556,4.552543,0.676393,-0.548226,0.000000,1.141978
0.020000,4.919803,7.337706,4.565961,0.665429,-0.548226,0.000000,1.123241
0.020000,4.925626,7.349551,4.579160,0.654464,-0.548226,-0.000000,1.104564
0.020000,4.931568,7.361091,4.592139,0.643500,-0.548226,0.000000,1.085983
0.020000,4.937618,7.372325,4.604900,0.632535,-0.548226,-0.000000,1.067536
0.020000,4.943766,7.383256,4.617441,0.621571,-0.548226,0.000000,1.049257
0.020000,4.950001,7.393883,4.629763,0.610606,-0.548226,0.000000,1.031178
0.020000,4.956312,7.404210,4.641865,0.599641,-0.548226,-0.000000,1.013332
0.020000,4.962687,7.414238,4.653748,0.588677,-0.548226,0.000000,0.995745
0.020000,4.969115,7.423971,4.665412,0.577712,-0.548226,0.000000,0.978444
0.020000,4.975585,7.433411,4.676857,0.566748,-0.548226,-0.000000,0.961452
0.020000,4.982086,7.442562,4.688082,0.555783,-0.548226,0.000000,0.944790
0.020000,4.988607,7.451428,4.699088,0.544819,-0.548226,0.000000,0.928476
0.020000,4.995137,7.460013,4.709875,0.533854,-0.548226,-0.000000,0.912525
0.020000,5.001667,7.468322,4.720442,0.522890,-0.548226,0.000000,0.896952
0.020000,5.008185,7.476359,4.730790,0.511925,-0.548226,0.000000,0.881767
0.020000,5.014683,7.484129,4.740919,0.500961,-0.548226,-0.000000,0.866980
0.020000,5.021150,7.491637,4.750829,0.489996,-0.548226,0.000000,0.852596
0.020000,5.027577,7.498889,4.760519,0.479032,-0.548226,0.000000,0.838622
0.020000,5.033956,7.505890,4.769990,0.468067,-0.548226,0.000000,0.825060
0.020000,5.040278,7.512644,4.779242,0.457103,-0.548226,-0.000000,0.811912
0.020000,5.046535,7.519159,4.788274,0.446138,-0.548226,0.000000,0.799179
0.020000,5.052719,7.525438,4.797087,0.435174,-0.548226,0.000000,0.786859
0.020000,5.058823,7.531487,4.805681,0.424209,-0.548226,-0.000000,0.774950
0.020000,5.064840,7.537311,4.814056,0.413245,-0.548226,0.000000,0.763449
0.020000,5.070763,7.542918,4.822211,0.402280,-0.548226,0.000000,0.752352
0.020000,5.076585,7.548309,4.830147,0.391316,-0.548226,-0.000000,0.741655
0.020000,5.082302,7.553493,4.837864,0.380351,-0.548226,0.000000,0.731351
0.020000,5.087907,7.558472,4.845361,0.369387,-0.548226,0.000000,0.721435
0.020000,5.093395,7.563253,4.852639,0.358422,-0.548226,-0.000000,0.711903
0.020000,5.098760,7.567840,4.859698,0.347458,-0.548226,-0.000000,0.702746
0.020000,5.103999,7.572237,4.866537,0.336493,-0.548226,0.000000,0.693957
0.020000,5.109105,7.576450,4.873157,0.325529,-0.548226,-0.000000,0.685532
0.020000,5.114076,7.580482,4.879558,0.314564,-0.548226,-0.000000,0.677462
0.020000,5.118908,7.584338,4.885740,0.303599,-0.548226,0.000000,0.669740
0.020000,5.123596,7.588022,4.891702,0.292635,-0.548226,0.000000,0.662360
0.020000,5.128137,7.591538,4.897445,0.281670,-0.548226,-0.000000,0.655314
0.020000,5.132528,7.594889,4.902969,0.270706,-0.548226,0.000000,0.648597
0.020000,5.136765,7.598080,4.908274,0.259741,-0.548226,0.000000,0.642201
0.020000,5.140847,7.601113,4.913359,0.248777,-0.548226,0.000000,0.636120
0.020000,5.144769,7.603993,4.918225,0.237812,-0.548226,-0.000000,0.630348
0.020000,5.148530,7.606721,4.922871,0.226848,-0.548226,-0.000000,0.624878
0.020000,5.152128,7.609302,4.927299,0.215883,-0.548226,0.000000,0.619705
0.020000,5.155559,7.611738,4.931507,0.204919,-0.548226,-0.000000,0.614824
0.020000,5.158823,7.614031,4.935495,0.193954,-0.548226,-0.000000,0.610229
0.020000,5.161917,7.616184,4.939265,0.182990,-0.548226,0.000000,0.605915
0.020000,5.164839,7.618200,4.942815,0.172025,-0.548226,-0.000000,0.601877
0.020000,5.167588,7.620081,4.946146,0.161061,-0.548226,0.000000,0.598111
0.020000,5.170162,7.621828,4.949257,0.150096,-0.548226,-0.000000,0.594612
0.020000,5.172561,7.623445,4.952150,0.139132,-0.548226,0.000000,0.591376
0.020000,5.174782,7.624932,4.954823,0.128167,-0.548226,0.000000,0.588401
0.020000,5.176825,7.626291,4.957276,0.117203,-0.548226,0.000000,0.585681
0.020000,5.178689,7.627524,4.959511,0.106238,-0.548226,0.000000,0.583215
0.020000,5.180372,7.628631,4.961526,0.095274,-0.548226,0.000000,0.581000
0.020000,5.181874,7.629616,4.963322,0.084309,-0.548226,0.000000,0.579031
0.020000,5.183194,7.630477,4.964898,0.073345,-0.548226,0.000000,0.577309
0.020000,5.184332,7.631217,4.966256,0.062380,-0.548226,-0.000000,0.575830
0.020000,5.185287,7.631836,4.967393,0.051416,-0.548226,0.000000,0.574592
0.020000,5.186058,7.632335,4.968312,0.040451,-0.548226,0.000000,0.573595
0.020000,5.186655,7.632720,4.969023,0.030598,-0.492668,2.777923,0.572825
0.020000,5.187098,7.633006,4.969550,0.022115,-0.424139,3.426412,0.572254
0.020000,5.187410,7.633207,4.969921,0.015003,-0.355611,3.426412,0.571853
0.020000,5.187615,7.633338,4.970164,0.009261,-0.287083,3.426412,0.571590
0.020000,5.187734,7.633415,4.970305,0.004890,-0.218555,3.426412,0.571437
0.020000,5.187791,7.633452,4.970373,0.001889,-0.150026,3.426412,0.571364
0.020000,5.187809,7.633463,4.970394,0.000259,-0.081498,3.426412,0.571340
0.020000,5.187811,7.633465,4.970397,0.000000,-0.012970,3.426412,0.571337
0.020000,5.187811,7.633465,4.970397,0.000000,0.000000,0.648490,0.571337
